,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,AGE,Ethnic_Code_Text,ScaleSet_ID,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,Scale_ID,DisplayText,DecileScore,ScoreText,AssessmentType
14609,74543,67526,Probation,Male,38,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,2,Low,New
14610,74568,67549,Probation,Male,38,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14611,74555,67537,Probation,Male,40,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14612,74564,67545,Probation,Male,59,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14613,74559,67540,PRETRIAL,Male,54,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14614,74542,67525,PRETRIAL,Female,21,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14615,74560,67541,Probation,Female,27,African-American,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,2,Low,New
14616,74563,67544,PRETRIAL,Male,28,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Significant Other,1,Low,7,Risk of Violence,2,Low,New
14617,74551,67533,Probation,Male,22,Hispanic,22,Risk and Prescreen,English,Other,Probation,Married,2,Medium,7,Risk of Violence,3,Low,New
14618,74544,67527,PRETRIAL,Male,55,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Low,7,Risk of Violence,1,Low,New
14619,74558,67539,Probation,Male,48,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14620,65666,59561,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,2,Medium,7,Risk of Violence,7,Medium,New
14621,74561,67542,PRETRIAL,Male,52,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14622,74576,67557,PRETRIAL,Female,32,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Low,7,Risk of Violence,1,Low,New
14623,74574,67555,PRETRIAL,Male,28,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,3,Low,New
14624,74545,67528,PRETRIAL,Male,48,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,2,Medium,7,Risk of Violence,1,Low,New
14625,74566,67547,PRETRIAL,Female,32,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14626,74600,67578,PRETRIAL,Male,32,African-American,17,All Scales,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,Copy
14627,74587,67567,PRETRIAL,Male,39,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Separated,2,Medium,7,Risk of Violence,4,Low,New
14628,74592,67572,PRETRIAL,Male,19,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
14629,74595,67575,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
14630,74584,67564,Probation,Male,46,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14631,74582,67561,PRETRIAL,Male,31,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,Copy
14632,74605,67582,Probation,Male,47,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,2,Medium,7,Risk of Violence,4,Low,New
14633,74590,67570,PRETRIAL,Female,21,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,4,Low,New
14634,74579,67560,PRETRIAL,Male,44,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14635,74593,67573,Probation,Male,34,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14636,74607,67584,Probation,Male,57,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14637,74602,67580,Probation,Male,66,Hispanic,22,Risk and Prescreen,English,Other,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14638,74581,67562,Probation,Male,52,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14639,74577,67558,PRETRIAL,Male,31,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14640,74606,67583,Probation,Male,28,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14641,74589,67569,Probation,Male,53,African-American,22,Risk and Prescreen,English,Post Sentence,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14642,74585,67565,Probation,Male,28,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
14643,74594,67574,PRETRIAL,Male,55,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14644,74601,67579,Probation,Female,28,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14645,59942,54449,PRETRIAL,Male,24,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
14646,74591,67571,PRETRIAL,Female,25,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14647,74578,67559,PRETRIAL,Male,22,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14648,74596,67576,Probation,Male,24,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Married,3,Medium with Override Consideration,7,Risk of Violence,3,Low,New
14649,74588,67568,Probation,Male,40,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14650,74638,67613,Probation,Male,45,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14651,74646,67620,Probation,Male,26,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,4,Low,New
14652,74625,67601,Probation,Male,21,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14653,74630,67606,Probation,Female,46,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14654,74641,67616,Probation,Male,25,Caucasian,22,Risk and Prescreen,English,Other,Probation,Single,1,Low,7,Risk of Violence,3,Low,New
14655,74612,7995,PRETRIAL,Female,45,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,3,Low,Copy
14656,74633,67609,PRETRIAL,Male,40,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,3,Low,New
14657,74640,67615,PRETRIAL,Female,47,Hispanic,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Widowed,1,Low,7,Risk of Violence,1,Low,New
14658,74629,67605,PRETRIAL,Male,45,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14659,74615,67591,PRETRIAL,Female,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,5,Medium,New
14660,74622,67598,Probation,Female,33,Caucasian,17,All Scales,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,1,Low,New
14661,74631,67607,PRETRIAL,Male,30,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14662,74645,67619,PRETRIAL,Female,22,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Single,2,Medium,7,Risk of Violence,4,Low,New
14663,74649,67614,PRETRIAL,Male,58,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,Copy
14664,74632,67608,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14665,74619,67595,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,5,Medium,New
14666,74614,67590,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14667,74616,67592,PRETRIAL,Female,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14668,74637,67612,Probation,Male,32,African-American,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,2,Low,New
14669,74644,67618,Probation,Male,28,African-American,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,2,Low,New
14670,74647,67621,Probation,Male,60,Caucasian,22,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Low,7,Risk of Violence,1,Low,New
14671,74626,67602,Probation,Female,27,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Low,7,Risk of Violence,2,Low,New
14672,74618,67594,Probation,Male,31,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Low,7,Risk of Violence,3,Low,New
14673,74613,67589,PRETRIAL,Female,30,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14674,74621,67597,PRETRIAL,Male,45,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,1,Low,New
14675,74634,67610,Probation,Male,37,Hispanic,22,Risk and Prescreen,English,Other,Probation,Married,1,Low,7,Risk of Violence,1,Low,New
14676,74668,67640,PRETRIAL,Female,25,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,5,Medium,New
14677,74663,67635,PRETRIAL,Female,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,4,Low,New
14678,74658,67630,PRETRIAL,Male,38,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14679,74665,67637,PRETRIAL,Female,42,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14680,74653,67626,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,6,Medium,New
14681,74666,67638,PRETRIAL,Female,25,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14682,74652,67625,PRETRIAL,Male,30,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14683,74661,67633,PRETRIAL,Female,28,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14684,74662,67634,PRETRIAL,Female,29,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14685,74654,67627,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
14686,74651,67624,PRETRIAL,Male,21,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,7,Medium,New
14687,74664,67636,PRETRIAL,Male,62,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14688,74659,67631,PRETRIAL,Male,18,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,9,High,New
14689,74656,67629,PRETRIAL,Male,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
14690,74667,67639,PRETRIAL,Male,46,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14691,74669,67641,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,New
14692,74675,67647,PRETRIAL,Male,52,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14693,74671,67643,PRETRIAL,Female,27,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14694,74673,67645,PRETRIAL,Male,34,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14695,74680,67652,PRETRIAL,Male,34,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,2,Low,New
14696,74678,67650,PRETRIAL,Female,26,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14697,74670,67642,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,9,High,New
14698,74674,67646,PRETRIAL,Male,36,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14699,74672,67644,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
14700,74679,67651,PRETRIAL,Male,37,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14701,74681,67653,PRETRIAL,Male,26,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,3,Low,New
14702,74697,67667,PRETRIAL,Female,47,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,1,Low,New
14703,74684,67656,PRETRIAL,Male,34,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,3,Low,New
14704,74689,67661,PRETRIAL,Male,31,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14705,74702,67672,PRETRIAL,Male,40,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Low,7,Risk of Violence,1,Low,New
14706,74693,67664,PRETRIAL,Male,32,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
14707,74686,67658,PRETRIAL,Female,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
14708,74688,67660,PRETRIAL,Female,22,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,5,Medium,New
14709,74695,67665,PRETRIAL,Male,51,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,2,Low,New
14710,74691,40411,PRETRIAL,Male,25,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,5,Medium,Copy
14711,74700,67670,PRETRIAL,Male,45,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Low,7,Risk of Violence,1,Low,New
14712,74696,67666,PRETRIAL,Male,29,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14713,74692,67663,PRETRIAL,Male,27,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,7,Medium,New
14714,74699,67669,PRETRIAL,Male,49,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14715,74687,67659,PRETRIAL,Female,55,Native American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14716,74701,67671,PRETRIAL,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Low,7,Risk of Violence,3,Low,New
14717,74694,10147,PRETRIAL,Male,41,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,Copy
14718,74682,67654,PRETRIAL,Male,44,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
14719,74683,67655,Probation,Male,25,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,2,Medium,7,Risk of Violence,4,Low,New
14720,74690,67662,PRETRIAL,Male,31,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,6,Medium,New
14721,74698,67668,PRETRIAL,Male,28,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,2,Low,New
14722,74685,67657,PRETRIAL,Male,52,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14723,74719,67688,PRETRIAL,Female,51,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14724,74732,67701,PRETRIAL,Male,39,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Single,3,Medium with Override Consideration,7,Risk of Violence,5,Medium,New
14725,74727,67696,PRETRIAL,Male,56,Caucasian,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,2,Medium,7,Risk of Violence,2,Low,New
14726,74706,67675,PRETRIAL,Male,29,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,3,Medium with Override Consideration,7,Risk of Violence,8,High,New
14727,74711,67680,PRETRIAL,Female,18,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,4,High,7,Risk of Violence,8,High,New
14728,74703,21548,PRETRIAL,Male,43,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,4,Low,Copy
14729,74729,67698,Probation,Female,34,Hispanic,22,Risk and Prescreen,English,Other,Probation,Separated,1,Low,7,Risk of Violence,1,Low,New
14730,74708,67677,PRETRIAL,Female,59,Other,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Low,7,Risk of Violence,1,Low,New
14731,74715,67684,PRETRIAL,Male,33,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,1,Low,New
14732,74722,67691,Probation,Male,26,Hispanic,22,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Low,7,Risk of Violence,2,Low,New
14733,74717,67686,PRETRIAL,Female,30,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Low,7,Risk of Violence,2,Low,New
14734,74713,67682,PRETRIAL,Male,23,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14735,74704,67673,PRETRIAL,Male,53,Caucasian,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,1,Low,New
14736,74721,67690,PRETRIAL,Male,30,African-American,22,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Low,7,Risk of Violence,4,Low,New
14737,74709,67678,PRETRIAL,Male,29,Hispanic,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Low,7,Risk of Violence,3,Low,New
14738,74707,67676,PRETRIAL,Male,46,African-American,22,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Low,7,Risk of Violence,2,Low,New
